,name,latitude,longitude,review_count,rating_avg,distance_avg,category
2233,Il Vignardo Restaurant,53.347508,-6.252192,7.0,3.5,279.97392180437555,Italian
2234,Paella Bar & Co,53.347508,-6.252192,1.0,5.0,281.0030536020509,Spanish
2235,The Brew Dock,53.347508,-6.252192,70.0,4.0,281.58171988424004,Pubs
2236,McCabes Deli,53.347508,-6.252192,8.0,4.0,285.86541012492376,Delis
2237,Art Cafe Dublin,53.347508,-6.252192,21.0,4.5,287.96498190196667,Cafes
2238,Yellow Cup House,53.347508,-6.252192,3.0,4.5,288.38450765436284,Cafes
2239,Cafe Le Monde,53.347508,-6.252192,2.0,3.5,291.3864554896685,Pubs
2240,La Dolce Vita,53.341805,-6.305085,39.0,4.0,163.22752504346764,Italian
2241,The Patriot Inn,53.341805,-6.305085,35.0,3.5,175.32111345716385,Irish Pub
2242,Union8,53.341805,-6.305085,48.0,4.0,186.1309798521597,Modern European
2243,Newland Takeaway,53.341805,-6.305085,3.0,3.5,188.56635755575743,Fast Food
2244,Broyage,53.341805,-6.305085,3.0,3.5,229.7663715563851,American (New)
2245,Insomnia Coffee Company,53.341805,-6.305085,5.0,2.0,279.45259823016534,Sandwiches
2246,LimeTree Cafe,53.341805,-6.305085,42.0,4.0,337.87839088176975,Cafes
2247,Itsa,53.341805,-6.305085,4.0,3.5,356.519459230371,Sandwiches
2248,Good Luck Chinese Take Away,53.341805,-6.305085,4.0,3.5,412.2632350272282,Fast Food
2249,Storyboard,53.341805,-6.305085,5.0,5.0,531.5953807264834,Cafes
2250,Toni's,53.341805,-6.305085,6.0,4.0,619.8077888736786,Fast Food
2251,Papa Mio & Tonis Takeaway,53.341805,-6.305085,1.0,1.0,619.8144114071287,Food Delivery Services
2252,HSQ Cafe,53.341805,-6.305085,3.0,3.5,655.0855598773343,Cafes
2253,Acorn Bistro,53.341805,-6.305085,2.0,4.5,665.6828075016011,Cafes
2254,Insomnia,53.341805,-6.305085,1.0,4.0,667.5347246270933,Patisserie/Cake Shop
2255,Café Togo,53.341805,-6.305085,7.0,2.5,691.3759696998525,Coffee & Tea
2256,The Bird Flanagan,53.341805,-6.305085,4.0,4.0,705.6709373677127,Pubs
2257,Rose Garden Chinese,53.341805,-6.305085,3.0,2.0,705.5599456906446,Chinese
2258,Michael Kennys,53.341805,-6.305085,1.0,4.0,706.6975234811346,Pubs
2259,Michael Kennys,53.341645,-6.29719,1.0,4.0,199.0389713795741,Pubs
2260,Itsa,53.341645,-6.29719,4.0,3.5,236.6521183834753,Sandwiches
2261,HSQ Cafe,53.341645,-6.29719,3.0,3.5,361.2149784879581,Cafes
2262,Café Togo,53.341645,-6.29719,7.0,2.5,451.5599110700001,Coffee & Tea
2263,Yu Cafe and Restaurant,53.341645,-6.29719,2.0,5.0,452.606841406529,Irish
2264,JK Stoutmans,53.341645,-6.29719,1.0,4.0,482.4461639697229,Irish Pub
2265,Fountain Takeaway,53.341645,-6.29719,3.0,3.5,500.4359410834992,Fast Food
2266,The Sugar Loaf Bakery,53.341645,-6.29719,3.0,3.5,559.0202466754869,Coffee & Tea
2267,Rose Garden Chinese,53.341645,-6.29719,3.0,2.0,583.592522005008,Chinese
2268,The Bird Flanagan,53.341645,-6.29719,4.0,4.0,583.8391456384672,Pubs
2269,Harkin's,53.341645,-6.29719,17.0,5.0,583.95108945118,Pubs
2270,Supermac's,53.341645,-6.29719,14.0,3.0,592.2018646896676,Fast Food
2271,Old Harbour,53.341645,-6.29719,7.0,4.5,592.6148292301013,Pubs
2272,Groundstate,53.341645,-6.29719,6.0,5.0,612.8492652930216,Coffee & Tea
2273,Amber Grill,53.341645,-6.29719,3.0,4.5,619.8607216988759,Fish & Chips
2274,La Boulangerie,53.341645,-6.29719,2.0,4.0,621.2608884550611,Coffee & Tea
2275,The Galway Hooker,53.341645,-6.29719,10.0,3.0,638.3001296071715,Pubs
2276,Keng Seng Chinese Take Away,53.341645,-6.29719,1.0,3.0,642.4761533107509,Fast Food
2277,Harkin's,53.342296,-6.287661,17.0,5.0,57.51850477584961,Pubs
2278,Old Harbour,53.342296,-6.287661,7.0,4.5,68.50191353315664,Pubs
2279,Gravity Bar,53.342296,-6.287661,24.0,4.5,76.33616741375538,Bars
2280,Groundstate,53.342296,-6.287661,6.0,5.0,76.74507983667294,Coffee & Tea
2281,Fountain Takeaway,53.342296,-6.287661,3.0,3.5,220.85436474731708,Fast Food
2282,Yu Cafe and Restaurant,53.342296,-6.287661,2.0,5.0,221.45086690492823,Irish
2283,JK Stoutmans,53.342296,-6.287661,1.0,4.0,235.11800219018167,Irish Pub
2284,Container Coffee,53.342296,-6.287661,4.0,5.0,268.09466378259253,Cafes
2285,Arthur's Pub,53.342296,-6.287661,82.0,4.0,419.3751931922702,Bars
2286,The Lab,53.342296,-6.287661,1.0,5.0,448.9684042581888,Pizza
2287,Michael Kennys,53.342296,-6.287661,1.0,4.0,453.61184510013015,Pubs
2288,Gilli Cafe,53.342296,-6.287661,2.0,4.0,476.9862867919264,Cafes
2289,Pimlico Tavern,53.342296,-6.287661,3.0,4.0,521.5249051239764,Pubs
2290,Oh! Rourkes,53.342296,-6.287661,7.0,4.5,524.396331552714,Coffee & Tea
2291,AMT Coffee,53.342296,-6.287661,2.0,3.5,559.8486612286724,Coffee & Tea
2292,Fountain Bar,53.342296,-6.287661,2.0,3.5,559.811035545609,Pubs
2293,Supermac's,53.342296,-6.287661,14.0,3.0,560.9152426402044,Fast Food
2294,Morocco Gate,53.342296,-6.287661,1.0,5.0,565.235796919534,Moroccan
2295,The Clock,53.342296,-6.287661,4.0,4.5,567.9991811686018,Pubs
2296,Boojum,53.337757,-6.267699,72.0,4.5,68.78292288309622,Mexican
2297,Pang,53.337757,-6.267699,3.0,5.0,76.50729169669525,Vietnamese
2298,Hot Chilli,53.337757,-6.267699,18.0,4.5,97.36553695937737,Turkish
2299,Food Monkey Café,53.337757,-6.267699,3.0,3.5,106.60333319278874,Cafes
2300,Goose On The Loose,53.337757,-6.267699,72.0,4.5,109.3465965411276,Cafes
2301,The Cornerstone,53.337757,-6.267699,6.0,2.5,119.59578528973292,Pubs
2302,Firepit,53.337757,-6.267699,4.0,3.5,139.4913017792736,Street Vendors
2303,Assassination Custard,53.337757,-6.267699,6.0,5.0,139.77961873130255,Cafes
2304,Subway,53.337757,-6.267699,4.0,3.0,147.66695951844687,Sandwiches
2305,Burritos & Blues,53.337757,-6.267699,92.0,4.0,147.9879524584206,Mexican
2306,Cafe Sofia,53.337757,-6.267699,26.0,4.0,148.87344500039993,Breakfast & Brunch
2307,The Jar,53.337757,-6.267699,17.0,4.5,155.2928145498487,Pubs
2308,Feast from East,53.337757,-6.267699,1.0,3.0,162.29736247726623,Indian
2309,Fruit Tree,53.337757,-6.267699,3.0,4.5,164.9596241673181,Fast Food
2310,The Noodle House,53.337757,-6.267699,18.0,3.5,172.80033503034338,Chinese
2311,Roma II,53.337757,-6.267699,14.0,3.0,174.2911788333557,Fast Food
2312,Wok King,53.337757,-6.267699,5.0,4.0,175.23222346545677,Chinese
2313,Wasabi Restaurant Sushi Bar,53.358115,-6.265601,4.0,3.0,129.36503986099885,Sushi Bars
2314,La Vita Cafe,53.358115,-6.265601,1.0,3.0,129.36503986099885,Coffee & Tea
2315,Kavanaghs Bar,53.358115,-6.265601,2.0,4.0,132.02660698407348,Pubs
2316,The Findlater,53.358115,-6.265601,1.0,5.0,138.93220667608472,Pubs
2317,Kavanaghs,53.358115,-6.265601,3.0,4.0,156.7023545702537,Restaurants
2318,4 in 1 Food Village,53.358115,-6.265601,1.0,1.0,156.7023545702537,Fast Food
2319,Bleecker Street Cafe Bar,53.358115,-6.265601,56.0,4.5,157.79902706648068,American (New)
2320,Pasha,53.358115,-6.265601,7.0,4.0,160.6896942064455,Turkish
2321,Wasabi Bar Grill,53.358115,-6.265601,6.0,2.5,162.17424296061003,Sushi Bars
2322,Tasty Hut,53.358115,-6.265601,5.0,4.5,171.7955646092284,Indian
2323,Midnight Express,53.358115,-6.265601,8.0,4.0,195.13493453445187,Italian
2324,New Victoria,53.358115,-6.265601,1.0,1.0,196.28829587822628,Chinese
2325,Zagros,53.358115,-6.265601,1.0,5.0,207.10305373476643,Coffee & Tea
2326,La Pausa Cafe,53.358115,-6.265601,5.0,5.0,214.17151790294173,Cafes
2327,Vish.Shop,53.358115,-6.265601,1.0,5.0,217.3906800331573,Seafood
2328,DELISUZ,53.358115,-6.265601,8.0,5.0,227.359963838576,Breakfast & Brunch
2329,Cakes N' More,53.358115,-6.265601,2.0,4.5,232.7834335046933,Indian
2330,Tom Maye's,53.358115,-6.265601,1.0,3.0,237.7050705296531,Pubs
2331,Canajun Cafe,53.358115,-6.265601,1.0,1.0,251.1566164793601,Coffee & Tea
2332,Waterways Visitor Centre,53.342638,-6.238695,2.0,3.0,22.60491024107884,Visitor Centers
2333,Crystal Boat,53.342638,-6.238695,24.0,2.5,28.794535237626143,Chinese
2334,Il Valentino Bakery & Cafe,53.342638,-6.238695,65.0,4.0,39.653501985037686,Bakeries
2335,KC Peaches Cafe Pearse Street,53.342638,-6.238695,46.0,3.5,124.66092306077272,Delis
2336,Café Bar H,53.342638,-6.238695,23.0,3.5,137.6021164843122,Wine Bars
2337,HQ Restaurant and Wine Bar,53.342638,-6.238695,41.0,3.0,160.28694498389643,Gastropubs
2338,The Marker Hotel,53.342638,-6.238695,81.0,4.0,167.4985017972063,Hotels & Travel
2339,Starry Night,53.342638,-6.238695,9.0,2.0,178.0299117976932,Fast Food
2340,Herbstreet,53.342638,-6.238695,167.0,4.0,195.0272943347481,Cafes
2341,The Brasserie,53.342638,-6.238695,7.0,4.0,211.1750773191365,Brasseries
2342,Lolly and Cooks,53.342638,-6.238695,30.0,4.0,226.778510621428,Breakfast & Brunch
2343,Vertigo Bar,53.342638,-6.238695,5.0,2.5,239.39020960692852,Lounges
2344,Flavours,53.342638,-6.238695,2.0,3.0,269.4039666539698,Delis
2345,Osteria Lucio,53.342638,-6.238695,37.0,4.0,291.17647890574534,Italian
2346,Apache Pizza,53.342638,-6.238695,19.0,2.5,307.03060831677703,Pizza
2347,À Table Café,53.342638,-6.238695,1.0,4.0,332.93059640113626,Coffee & Tea
2348,Bon Espresso & News,53.339434,-6.246548,1.0,4.0,30.43073377434276,Cafes
2349,Fudi,53.339434,-6.246548,6.0,3.0,31.255175225347596,Salad
2350,Sprout & Co,53.339434,-6.246548,5.0,5.0,47.26107995773677,Salad
2351,Rhubarb Cafe,53.339434,-6.246548,1.0,4.0,63.229710812242686,Cafes
2352,Di Bella Cafe,53.339434,-6.246548,1.0,4.0,185.20930557046836,Italian
2353,Musashi,53.339434,-6.246548,6.0,4.0,186.58240680245385,Japanese
2354,Mamma Mia,53.339434,-6.246548,26.0,4.5,186.9783303991381,Italian
2355,Lolly And Cooks,53.339434,-6.246548,1.0,4.0,191.08968236806749,Cafes
2356,The Square Ball,53.339434,-6.246548,11.0,4.0,197.4818715054234,Pubs
2357,Oil Can Harrys,53.339434,-6.246548,15.0,3.5,247.58674322420256,Brasseries
2358,Mizzoni Pizza and Pasta,53.339434,-6.246548,8.0,2.0,257.0408789112889,Pizza
2359,Probus Wines & Spirits Dublin,53.339434,-6.246548,25.0,4.5,260.5476739075335,"Beer, Wine & Spirits"
2360,Salt Cellar Coffee Shop,53.339434,-6.246548,7.0,4.0,279.0288921098349,Coffee & Tea
2361,Becky Morgans,53.339434,-6.246548,5.0,4.0,291.04944462167083,Pubs
2362,Café Jago's,53.339434,-6.246548,1.0,5.0,329.7927380943116,Cafes
2363,Cafe Sol,53.339434,-6.246548,7.0,3.5,330.7596716722553,Coffee & Tea
2364,McGrattan's In The Lane,53.339434,-6.246548,36.0,4.0,334.59439274251923,Pubs
2365,Inn on the Green,53.339434,-6.246548,2.0,3.5,340.2242969031019,Bars
2366,Ismael Kebab,53.339434,-6.246548,3.0,2.5,346.0125561540387,Kebab
2367,Cusack's Restaurant,53.339334,-6.264699,1.0,2.0,55.98166825187139,British
2368,The Swan Bar,53.339334,-6.264699,18.0,4.5,71.35405821605102,Pubs
2369,Peckish,53.339334,-6.264699,2.0,2.5,81.9528843507821,Delis
2370,Momo's,53.339334,-6.264699,5.0,2.5,81.9528843507821,Fast Food
2371,Dublin Pizza Company,53.339334,-6.264699,35.0,4.5,82.24787859370547,Pizza
2372,Bao House,53.339334,-6.264699,17.0,4.0,83.99883411406341,Chinese
2373,Feast from East,53.339334,-6.264699,1.0,3.0,103.106147698879,Indian
2374,Bow Lane,53.339334,-6.264699,49.0,4.0,117.45116530583522,Cocktail Bars
2375,Firepit,53.339334,-6.264699,4.0,3.5,126.33500066510696,Street Vendors
2376,Harry's On The Green,53.339334,-6.264699,59.0,3.0,157.04909430179768,Bars
2377,Break For The Border,53.339334,-6.264699,22.0,2.5,165.1689916767658,Pubs
2378,Food Monkey Café,53.339334,-6.264699,3.0,3.5,165.39685907251905,Cafes
2379,Jump Juice Bar,53.339334,-6.264699,3.0,4.5,166.13366573927226,Juice Bars & Smoothies
2380,Wolf & Spoon,53.339334,-6.264699,13.0,4.0,166.9623794399605,Coffee & Tea
2381,Le centre-ville,53.339334,-6.264699,4.0,2.5,172.8225350957783,French
2382,La Croissanterie,53.339334,-6.264699,1.0,3.0,176.82684421271043,Cafes
2383,Super Macs,53.339334,-6.264699,1.0,1.0,177.46637512388494,Irish
2384,Luciano's,53.339334,-6.264699,2.0,2.5,182.5458177633166,Fish & Chips
2385,Lucky Tortoise,53.339334,-6.264699,5.0,3.5,183.950475806325,Dim Sum
2386,Perc Up Cafe,53.339334,-6.264699,4.0,2.5,192.03020260657556,Cafes
2387,Shanahan's On The Green,53.337494,-6.26199,71.0,4.5,100.74249180642155,Steakhouses
2388,Bagel Factory,53.337494,-6.26199,2.0,4.5,108.0087271047178,Breakfast & Brunch
2389,Club Chonradh na Gaeilge,53.337494,-6.26199,9.0,4.0,108.21522251111928,Pubs
2390,Di Luca,53.337494,-6.26199,10.0,3.5,116.40493096323875,Italian
2391,Golden Spice Indian Restaurant,53.337494,-6.26199,1.0,2.0,152.60548362933935,Food Delivery Services
2392,Joe's Coffee,53.337494,-6.26199,21.0,4.0,152.60548362933935,Coffee & Tea
2393,Bollywood Dining,53.337494,-6.26199,3.0,2.0,156.68183218126745,Indian
2394,Wishbone,53.337494,-6.26199,33.0,4.5,170.48810020875,Chicken Wings
2395,Green Bench Café,53.337494,-6.26199,101.0,5.0,181.2169979952301,Salad
2396,Dicey's Garden,53.337494,-6.26199,104.0,2.5,199.18938659129896,Bars
2397,Magic Glasses,53.337494,-6.26199,2.0,4.5,205.0496208155194,Bars
2398,Gerry's Coffee Shop,53.337494,-6.26199,49.0,4.5,205.9809931618557,Breakfast & Brunch
2399,Glover’s Alley,53.337494,-6.26199,16.0,4.5,215.5897583287527,French
2400,Citron Restaurant,53.337494,-6.26199,2.0,3.5,217.7334778108112,Modern European
2401,Cafe Bliss,53.337494,-6.26199,27.0,4.0,219.2682174493044,Coffee & Tea
2402,Perc Up Cafe,53.337494,-6.26199,4.0,2.5,223.34215175144448,Cafes
2403,Dandelion,53.337494,-6.26199,37.0,2.5,231.49937050859137,Bars
2404,Las Tapas de Lola,53.337494,-6.26199,110.0,4.5,233.01691400961045,Tapas Bars
2405,Burritos & Blues,53.337494,-6.26199,92.0,4.0,235.0143130310347,Mexican
2406,Zakura Noodle & Sushi,53.337494,-6.26199,81.0,4.0,236.6372575448883,Sushi Bars
2407,Koffee and Kale,53.35561,-6.261397,7.0,4.5,135.30212532235245,Salad
2408,Candy Café,53.35561,-6.261397,15.0,3.5,143.44053221393014,Delis
2409,Cobalt Cafe & Gallery,53.35561,-6.261397,10.0,4.5,152.33903218516377,Coffee & Tea
2410,candy cafe,53.35561,-6.261397,3.0,3.0,168.3446959995189,Cafes
2411,The Old Music Shop,53.35561,-6.261397,23.0,4.0,176.74054206816632,Irish
2412,The Lovinspoon,53.35561,-6.261397,107.0,4.5,213.0116947407105,Breakfast & Brunch
2413,Chapter One,53.35561,-6.261397,106.0,4.5,219.3309733659956,French
2414,Tasty Hut,53.35561,-6.261397,5.0,4.5,231.0770894511972,Indian
2415,Pasha,53.35561,-6.261397,7.0,4.0,235.266138119255,Turkish
2416,Bleecker Street Cafe Bar,53.35561,-6.261397,56.0,4.5,238.08660371611853,American (New)
2417,New Victoria,53.35561,-6.261397,1.0,1.0,242.41564069553084,Chinese
2418,Tom Maye's,53.35561,-6.261397,1.0,3.0,248.2429623169118,Pubs
2419,Manna,53.35561,-6.261397,3.0,2.5,248.52990489309076,Chinese
2420,Kavanaghs,53.35561,-6.261397,3.0,4.0,248.7460815996667,Restaurants
2421,4 in 1 Food Village,53.35561,-6.261397,1.0,1.0,248.7460815996667,Fast Food
2422,Hatch & Sons,53.35561,-6.261397,1.0,4.0,255.1171817575865,Breakfast & Brunch
2423,Mosa Tea Restaurant,53.35561,-6.261397,4.0,4.5,255.7827387433259,Bubble Tea
2424,Wasabi Bar Grill,53.35561,-6.261397,6.0,2.5,258.5343259996768,Sushi Bars
2425,Dera,53.35561,-6.261397,5.0,4.0,258.8101907122471,Indian
2426,HSQ Cafe,53.343897,-6.29706,3.0,3.5,112.21344662222616,Cafes
2427,Café Togo,53.343897,-6.29706,7.0,2.5,201.00221859086312,Coffee & Tea
2428,Itsa,53.343897,-6.29706,4.0,3.5,226.3205720088444,Sandwiches
2429,Michael Kennys,53.343897,-6.29706,1.0,4.0,236.49787863619872,Pubs
2430,The Sugar Loaf Bakery,53.343897,-6.29706,3.0,3.5,333.0780047510102,Coffee & Tea
2431,Supermac's,53.343897,-6.29706,14.0,3.0,387.09356904111695,Fast Food
2432,The Galway Hooker,53.343897,-6.29706,10.0,3.0,425.05436939579823,Pubs
2433,Yu Cafe and Restaurant,53.343897,-6.29706,2.0,5.0,428.8317924137434,Irish
2434,JK Stoutmans,53.343897,-6.29706,1.0,4.0,431.3448826827146,Irish Pub
2435,AMT Coffee,53.343897,-6.29706,2.0,3.5,446.38666710178734,Coffee & Tea
2436,Fountain Takeaway,53.343897,-6.29706,3.0,3.5,449.9318838803172,Fast Food
2437,Giannis Take Away,53.343897,-6.29706,2.0,3.0,469.4557890888985,Fast Food
2438,Romayo's,53.343897,-6.29706,4.0,4.0,486.917170191071,Fish & Chips
2439,Old Royal Oak,53.343897,-6.29706,5.0,4.0,498.68107976295937,Pubs
2440,Nancy Hands Bar & Restaurant,53.343897,-6.29706,85.0,4.0,509.58615353771904,Pubs
2441,Riris Chinese,53.343897,-6.29706,9.0,2.5,515.6808942718867,Chinese
2442,Ryans Of Parkgate Street,53.343897,-6.29706,63.0,4.5,516.4255458810726,Steakhouses
2443,Provender & Family,53.343897,-6.29706,2.0,4.5,532.0071166508768,Cafes
2444,Fox & Feather,53.343897,-6.29706,1.0,5.0,532.0071166508768,Desserts
2445,Café Togo,53.346985,-6.297804,7.0,2.5,152.7759427242873,Coffee & Tea
2446,Giannis Take Away,53.346985,-6.297804,2.0,3.0,210.2293988010329,Fast Food
2447,HSQ Cafe,53.346985,-6.297804,3.0,3.5,246.11627704179637,Cafes
2448,The Sugar Loaf Bakery,53.346985,-6.297804,3.0,3.5,254.5430835780208,Coffee & Tea
2449,Riris Chinese,53.346985,-6.297804,9.0,2.5,275.3642438514182,Chinese
2450,Ryans Of Parkgate Street,53.346985,-6.297804,63.0,4.5,296.2874200837521,Steakhouses
2451,Provender & Family,53.346985,-6.297804,2.0,4.5,317.7084036457093,Cafes
2452,Fox & Feather,53.346985,-6.297804,1.0,5.0,317.7084036457093,Desserts
2453,Eamonn Rea's,53.346985,-6.297804,3.0,4.0,331.95892354116006,Pubs
2454,The Galway Hooker,53.346985,-6.297804,10.0,3.0,332.7800908571668,Pubs
2455,Supermac's,53.346985,-6.297804,14.0,3.0,339.5189297751245,Fast Food
2456,AMT Coffee,53.346985,-6.297804,2.0,3.5,383.1742119566948,Coffee & Tea
2457,Itsa,53.346985,-6.297804,4.0,3.5,476.2372291618406,Sandwiches
2458,Iveagh Bar,53.346985,-6.297804,16.0,3.5,488.0759355829514,Bars
2459,Chesterfields Restaurant,53.346985,-6.297804,8.0,4.5,499.1990792227657,Irish
2460,Michael Kennys,53.346985,-6.297804,1.0,4.0,552.8255433211497,Pubs
2461,Storyboard,53.346985,-6.297804,5.0,5.0,596.9369621588025,Cafes
2462,McGowans of Phibsboro,53.355954,-6.278378,25.0,3.5,318.33852956807,Dance Clubs
2463,Four Star Pizza,53.355954,-6.278378,5.0,2.5,342.9701121071436,Pizza
2464,White Moose Cafe,53.355954,-6.278378,66.0,3.5,368.8719431448114,Cafes
2465,Barbers Bar,53.355954,-6.278378,2.0,1.5,436.11451777060415,Bars
2466,Phibsboro House,53.355954,-6.278378,1.0,4.0,451.3440176486425,Pubs
2467,KALE and COCO,53.355954,-6.278378,1.0,5.0,452.011763834312,Juice Bars & Smoothies
2468,Manor Health Shop,53.355954,-6.278378,1.0,4.0,481.1662407993219,Delis
2469,Hanlon's,53.355954,-6.278378,5.0,4.0,491.0834625074856,Pubs
2470,Camile Phibsborough,53.355954,-6.278378,22.0,3.5,497.3876753377768,Thai
2471,Tani Japanese Restaurant,53.355954,-6.278378,1.0,4.0,531.1337582210065,Japanese
2472,Subway,53.355954,-6.278378,1.0,4.0,537.9666009196521,Sandwiches
2473,Subway,53.355954,-6.278378,1.0,4.0,553.9097179541553,Sandwiches
2474,Grano,53.355954,-6.278378,4.0,5.0,542.8561678921338,Italian
2475,The Chili Shack,53.355954,-6.278378,5.0,4.0,543.8318151800737,American (Traditional)
2476,BQR,53.355954,-6.278378,1.0,4.0,544.5590230463293,Barbeque
2477,Cowtown Cafe,53.355954,-6.278378,12.0,3.5,557.9520967423139,Cafes
2478,Domino's Pizza,53.355954,-6.278378,7.0,2.5,562.8533794170414,Pizza
2479,Kung Fu Buffet,53.355954,-6.278378,9.0,2.5,564.2083062843996,Chinese
2480,Manor Take Away Foods,53.355954,-6.278378,5.0,4.0,564.4923148166201,Fast Food
2481,The Grayson,53.337824,-6.256035,7.0,3.5,73.6336255270643,Breakfast & Brunch
2482,Unicorn by Fiorentina,53.337824,-6.256035,5.0,4.5,82.39481669170006,Italian
2483,BANG Restaurant & Bar,53.337824,-6.256035,77.0,4.0,96.20700466858554,Irish
2484,Unicorn,53.337824,-6.256035,9.0,4.5,97.71163591760984,Italian
2485,No. 5 Vinoteca,53.337824,-6.256035,5.0,4.5,100.89596753968856,Wine Bars
2486,Hugos,53.337824,-6.256035,60.0,4.0,102.48335597280526,French
2487,The Horseshoe Bar,53.337824,-6.256035,17.0,4.0,112.2187245248704,Bars
2488,The Lord Mayor's Lounge,53.337824,-6.256035,11.0,5.0,112.2433872378666,Lounges
2489,No. 27 Bar & Lounge,53.337824,-6.256035,15.0,4.0,112.41212957048955,Champagne Bars
2490,The Saddle Room Restaurant,53.337824,-6.256035,33.0,4.5,112.42844846711472,Diners
2491,Marcel's,53.337824,-6.256035,17.0,4.5,112.83135223601391,French
2492,Napper Tandy’s,53.337824,-6.256035,9.0,4.0,115.47899960534016,Irish Pub
2493,Chambers Pub,53.337824,-6.256035,5.0,5.0,115.47899960534016,Irish Pub
2494,Caffè Nero,53.337824,-6.256035,17.0,3.5,116.71663327656104,Cafes
2495,1824 Bar,53.337824,-6.256035,2.0,4.5,125.1841934769066,Bars
2496,Etto,53.337824,-6.256035,57.0,4.5,143.39293536312078,Spanish
2497,Ely Wine Bar,53.337824,-6.256035,41.0,4.0,149.01688018783983,Breakfast & Brunch
2498,Foley's Bar,53.337824,-6.256035,56.0,4.0,160.5099283783797,Cocktail Bars
2499,Café Togo,53.346603,-6.296924,7.0,2.5,100.02664580278334,Coffee & Tea
2500,The Sugar Loaf Bakery,53.346603,-6.296924,3.0,3.5,187.93687300702447,Coffee & Tea
2501,HSQ Cafe,53.346603,-6.296924,3.0,3.5,192.52751665853265,Cafes
2502,Giannis Take Away,53.346603,-6.296924,2.0,3.0,193.4211045746569,Fast Food
2503,Riris Chinese,53.346603,-6.296924,9.0,2.5,254.21504795946632,Chinese
2504,Ryans Of Parkgate Street,53.346603,-6.296924,63.0,4.5,268.50997420213747,Steakhouses
2505,The Galway Hooker,53.346603,-6.296924,10.0,3.0,273.8878582076894,Pubs
2506,Supermac's,53.346603,-6.296924,14.0,3.0,274.401203565518,Fast Food
2507,Provender & Family,53.346603,-6.296924,2.0,4.5,289.03275606431924,Cafes
2508,Fox & Feather,53.346603,-6.296924,1.0,5.0,289.03275606431924,Desserts
2509,Eamonn Rea's,53.346603,-6.296924,3.0,4.0,302.0771772408312,Pubs
2510,AMT Coffee,53.346603,-6.296924,2.0,3.5,322.2142215440279,Coffee & Tea
2511,Iveagh Bar,53.346603,-6.296924,16.0,3.5,445.47233688756165,Bars
2512,Chesterfields Restaurant,53.346603,-6.296924,8.0,4.5,453.92919246276807,Irish
2513,Itsa,53.346603,-6.296924,4.0,3.5,459.3423441042904,Sandwiches
2514,Michael Kennys,53.346603,-6.296924,1.0,4.0,491.9833343326094,Pubs
2515,JK Stoutmans,53.346603,-6.296924,1.0,4.0,545.1189035714923,Irish Pub
2516,Ruin Bar,53.345922,-6.254614,6.0,4.5,35.72737684029219,Wine Bars
2517,McCabes Deli,53.345922,-6.254614,8.0,4.0,50.7818277511967,Delis
